Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,modularity_class,eigencentrality
104225,,,5,44,49,5,44,49,20,0.169775,0.214608,0.000053,0.23767,6,0.003856
102147,,,69,9,78,69,9,78,23,0.12663,0.151285,0.000082,0.129537,6,0.10913
103048,,,37,61,98,37,61,98,20,0.159695,0.20769,0.000428,0.11802,6,0.043387
102304,,,16,25,41,16,25,41,21,0.158004,0.198841,0.001461,0.221997,6,0.030463
102312,,,41,3,44,41,3,44,23,0.124627,0.147454,0.000225,0.124207,6,0.05128
103083,,,7,38,45,7,38,45,20,0.159603,0.200463,0.004148,0.20404,6,0.005665
102193,,,34,16,50,34,16,50,23,0.134807,0.169641,0.0007,0.206531,6,0.063672
103218,,,15,57,72,15,57,72,20,0.160399,0.206385,0.000434,0.122848,6,0.016702
103224,,,8,42,50,8,42,50,20,0.161168,0.203555,0.000124,0.245306,6,0.008391
102331,,,59,60,119,59,60,119,20,0.164295,0.209026,0.002981,0.10423,6,0.068164
103105,,,9,24,33,9,24,33,20,0.150601,0.186063,0.000269,0.257576,6,0.01033
4170,,,3,14,17,3,14,17,23,0.12722,0.161116,0.000522,0.102941,9,0.003492
104141,,,6,36,42,6,36,42,20,0.161321,0.2035,0.000073,0.273519,6,0.004441
104146,,,17,48,65,17,48,65,20,0.157131,0.200275,0.000319,0.115385,6,0.013142
103182,,,30,23,53,30,23,53,20,0.153265,0.190467,0.000138,0.211901,6,0.026603
102238,,,24,24,48,24,24,48,23,0.137884,0.175791,0.000681,0.19016,6,0.044987
103012,,,16,23,39,16,23,39,20,0.15702,0.194368,0.000812,0.307255,6,0.023498
9909485,,,22,35,57,22,35,57,24,0.118339,0.155804,0.000502,0.151003,6,0.024565
102259,,,21,33,54,21,33,54,21,0.159161,0.203479,0.006633,0.175301,6,0.034758
103034,,,15,15,30,15,15,30,20,0.15353,0.188532,0.000086,0.28202,6,0.022019
103292,,,4,32,36,4,32,36,20,0.158665,0.196228,0.037133,0.085714,6,0.002675
101066,,,1,24,25,1,24,25,23,0.126969,0.155267,0.000047,0.126667,7,0.00131
9902208,,,6,10,16,6,10,16,28,0.086225,0.110107,0.000007,0.079167,7,0.004172
9611393,,,8,4,12,8,4,12,32,0.06708,0.080476,0.000088,0.113636,7,0.005163
9803269,,,7,19,26,7,19,26,31,0.071824,0.091661,0.000059,0.093846,7,0.006212
9708299,,,12,6,18,12,6,18,31,0.07059,0.083471,0.00003,0.133987,7,0.016779
9905528,,,4,8,12,4,8,12,31,0.072505,0.093968,0.000003,0.19697,7,0.003897
9710428,,,8,18,26,8,18,26,31,0.071085,0.087854,0.000064,0.084615,7,0.006858
9910501,,,5,21,26,5,21,26,23,0.120351,0.145379,0.00009,0.130769,7,0.004373
12216,,,2,20,22,2,20,22,24,0.124275,0.15747,0.000091,0.080087,7,0.001912
101068,,,1,14,15,1,14,15,24,0.11834,0.158828,0.000036,0.309524,3,0.001091
11295,,,20,24,44,20,24,44,23,0.119817,0.156716,0.000754,0.172833,3,0.022461
104226,,,13,11,24,13,11,24,22,0.123632,0.149297,0.000034,0.173913,2,0.009392
8129,,,13,2,15,13,2,15,24,0.10246,0.124868,0.000004,0.185714,2,0.014411
103179,,,49,15,64,49,15,64,21,0.128916,0.146847,0.007586,0.06374,2,0.086678
6014,,,17,29,46,17,29,46,23,0.115324,0.150581,0.000312,0.137879,2,0.016871
9911511,,,14,34,48,14,34,48,23,0.105432,0.141051,0.000599,0.080944,2,0.016625
9712392,,,66,4,70,66,4,70,35,0.055979,0.064995,0.000057,0.080745,9,0.238037
4171,,,10,52,62,10,52,62,23,0.113807,0.148761,0.000154,0.107615,2,0.013486
9912380,,,21,9,30,21,9,30,24,0.09718,0.121491,0.000194,0.110345,2,0.019672
101070,,,2,7,9,2,7,9,31,0.071909,0.090068,0.000079,0.305556,8,0.001253
10041,,,1,8,9,1,8,9,31,0.071906,0.090199,0,0.263889,8,0.000628
101074,,,1,16,17,1,16,17,24,0.104671,0.13333,0.000154,0.091912,2,0.000747
9907399,,,15,14,29,15,14,29,23,0.099027,0.119654,0.000216,0.130542,2,0.01326
4049,,,21,28,49,21,28,49,24,0.103463,0.135747,0.000755,0.082004,2,0.02338
5173,,,11,4,15,11,4,15,25,0.091942,0.110222,0.000002,0.104762,2,0.009193
104227,,,1,22,23,1,22,23,24,0.107304,0.130094,0.000838,0.272727,4,0.000742
9912451,,,10,12,22,10,12,22,32,0.067172,0.080336,0.000134,0.32684,4,0.017459
9809543,,,23,5,28,23,5,28,48,0.032804,0.034922,0.000105,0.241538,4,0.023076
9704264,,,4,2,6,4,2,6,48,0.032797,0.034694,0.000039,0.4,4,0.003461
9612437,,,24,1,25,24,1,25,47,0.033904,0.035927,0.001024,0.261667,4,0.030865
9908504,,,14,12,26,14,12,26,32,0.067167,0.080301,0.000151,0.313406,4,0.011349
9707364,,,22,2,24,22,2,24,48,0.032797,0.034694,0.000059,0.307971,4,0.023882
9810269,,,14,5,19,14,5,19,48,0.032807,0.034959,0,0.359649,4,0.011823
9912542,,,8,11,19,8,11,19,33,0.062956,0.073468,0.000001,0.339181,4,0.005009
101087,,,1,4,5,1,4,5,32,0.067136,0.079783,0,0.5,4,0.000575
5280,,,3,15,18,3,15,18,32,0.067195,0.080593,0.000496,0.29085,4,0.003129
9809572,,,22,5,27,22,5,27,48,0.032804,0.034922,0.000005,0.28,4,0.025439
9909542,,,11,11,22,11,11,22,32,0.067167,0.080262,0.000041,0.390476,4,0.009165
9901358,,,15,3,18,15,3,18,32,0.06713,0.079708,0.00006,0.281046,4,0.012132
12381,,,2,4,6,2,4,6,33,0.062946,0.073108,0,0.533333,4,0.001198
9809521,,,30,5,35,30,5,35,48,0.032804,0.034922,0.000197,0.164773,4,0.034342
9909554,,,6,12,18,6,12,18,32,0.067167,0.080301,0.000099,0.382353,4,0.004411
104120,,,2,20,22,2,20,22,25,0.11068,0.13543,0.000717,0.278571,4,0.001145
9810239,,,2,8,10,2,8,10,48,0.032812,0.035151,0.000079,0.433333,4,0.001317
11385,,,3,42,45,3,42,45,22,0.128804,0.165011,0.000023,0.088889,0,0.003038
9806477,,,8,9,17,8,9,17,35,0.056995,0.070621,0.000025,0.132353,0,0.011957
9902364,,,19,43,62,19,43,62,26,0.100335,0.132212,0.002178,0.114225,2,0.035499
9908223,,,12,9,21,12,9,21,25,0.095404,0.117263,0.000075,0.071429,2,0.01143
9907559,,,22,22,44,22,22,44,27,0.094397,0.123946,0.000426,0.097252,2,0.022235
9912492,,,20,18,38,20,18,38,24,0.101725,0.128774,0.000032,0.197724,2,0.02186
9287,,,13,25,38,13,25,38,21,0.137579,0.17332,0.004105,0.1266,2,0.011602
9709502,,,12,9,21,12,9,21,34,0.058859,0.06797,0.000084,0.097619,0,0.01688
101081,,,1,28,29,1,28,29,23,0.13018,0.168622,0.000289,0.08867,7,0.00131
9709330,,,7,8,15,7,8,15,32,0.066936,0.080998,0.00004,0.171429,7,0.01199
9905300,,,3,45,48,3,45,48,26,0.099825,0.135627,0.000487,0.068262,7,0.00215
9811226,,,5,13,18,5,13,18,31,0.073146,0.098692,0.000199,0.094771,7,0.004478
8029,,,3,20,23,3,20,23,23,0.123083,0.153216,0.000294,0.140316,7,0.002483
9802202,,,13,6,19,13,6,19,31,0.072177,0.093114,0.001127,0.122807,7,0.022603
4262,,,4,33,37,4,33,37,23,0.125899,0.157104,0.000356,0.105856,7,0.003796
9903270,,,6,51,57,6,51,57,26,0.097741,0.136307,0.000027,0.087406,7,0.004627
9710312,,,34,14,48,34,14,48,32,0.067438,0.08483,0.000326,0.089096,7,0.099404
9709244,,,9,17,26,9,17,26,31,0.07126,0.08915,0.000072,0.067692,7,0.009733
5183,,,9,7,16,9,7,16,30,0.078031,0.105773,0.000027,0.145833,7,0.007059
101083,,,4,14,18,4,14,18,23,0.126973,0.15749,0.000619,0.160131,6,0.003886
8127,,,4,49,53,4,49,53,22,0.136175,0.171344,0.003679,0.07656,6,0.002637
9703402,,,18,1,19,18,1,19,40,0.044426,0.049229,0.000082,0.131579,6,0.017296
9903507,,,13,7,20,13,7,20,23,0.113629,0.129743,0.000515,0.171053,6,0.011844
9912467,,,2,8,10,2,8,10,23,0.115885,0.133542,0.000005,0.122222,6,0.001614
9810432,,,13,3,16,13,3,16,35,0.055976,0.064795,0.000006,0.254167,6,0.012323
9807332,,,16,1,17,16,1,17,41,0.04254,0.046636,0,0.224265,6,0.016268
101085,,,1,5,6,1,5,6,32,0.066571,0.079947,0,0.2,8,0.000568
101086,,,2,34,36,2,34,36,22,0.135759,0.168043,0.000094,0.077778,6,0.001193
9807565,,,17,4,21,17,4,21,33,0.062841,0.074149,0.000542,0.045238,6,0.014058
11092,,,3,3,6,3,3,6,25,0.098169,0.112567,0.000001,0.3,6,0.001765
10338,,,36,104,140,36,104,140,21,0.154597,0.202042,0.020501,0.029567,6,0.032115
6182,,,3,15,18,3,15,18,23,0.11892,0.143197,0.000086,0.078431,9,0.001824
101088,,,1,35,36,1,35,36,25,0.113659,0.149783,0.000211,0.103175,8,0.000647
9223,,,3,4,7,3,4,7,31,0.071866,0.090081,0.000121,0.214286,8,0.002158
5322,,,3,8,11,3,8,11,24,0.103121,0.134544,0.000147,0.018182,8,0.001822
9808371,,,40,5,45,40,5,45,35,0.056636,0.067887,0.000078,0.042424,8,0.053049
9702296,,,8,2,10,8,2,10,34,0.059276,0.068618,0,0.277778,8,0.006174
3035,,,5,14,19,5,14,19,32,0.068923,0.090075,0.000337,0.287582,8,0.003732
9702242,,,8,4,12,8,4,12,35,0.055999,0.063874,0.000001,0.121212,8,0.005564
10344,,,3,8,11,3,8,11,26,0.098713,0.121394,0.000081,0.3,8,0.00214
104052,,,5,13,18,5,13,18,26,0.098633,0.120995,0.000078,0.176471,8,0.00295
5112,,,2,25,27,2,25,27,24,0.115166,0.145857,0.000521,0.172365,8,0.001161
9808375,,,4,12,16,4,12,16,34,0.060226,0.074974,0.000006,0.179167,8,0.002661
9701364,,,11,1,12,11,1,12,34,0.059273,0.068545,0.000009,0.204545,8,0.021766
9812348,,,11,22,33,11,22,33,30,0.077796,0.105402,0.001239,0.119318,12,0.010413
101089,,,2,11,13,2,11,13,22,0.131115,0.157861,0.000296,0.108974,1,0.001731
9610518,,,13,11,24,13,11,24,35,0.056776,0.067535,0.000193,0.130435,1,0.017533
11228,,,1,1,2,1,1,2,26,0.097349,0.115742,0.000002,0,1,0.00065
9103,,,2,3,5,2,3,5,33,0.064026,0.080029,0.00008,0.05,1,0.001276
12044,,,3,5,8,3,5,8,25,0.097735,0.120919,0.000005,0.125,2,0.004293
12075,,,24,2,26,24,2,26,25,0.10121,0.124226,0.000003,0.098462,2,0.029904
6015,,,5,1,6,5,1,6,25,0.092098,0.108603,0.000001,0.133333,2,0.005508
9902460,,,2,2,4,2,2,4,38,0.048701,0.055278,0,0.166667,2,0.008493
101092,,,5,30,35,5,30,35,23,0.136454,0.1759,0.000177,0.105042,7,0.004251
12096,,,11,24,35,11,24,35,24,0.126634,0.165003,0.000081,0.210924,7,0.00939
3222,,,12,19,31,12,19,31,23,0.121839,0.149494,0.000058,0.177419,4,0.013633
9908382,,,20,32,52,20,32,52,24,0.116626,0.152099,0.003025,0.121795,7,0.026496
9907572,,,32,22,54,32,22,54,24,0.113678,0.141841,0.00048,0.119846,7,0.044421
6047,,,10,16,26,10,16,26,24,0.117191,0.147007,0.000208,0.175385,4,0.00856
101093,,,2,19,21,2,19,21,24,0.104714,0.133508,0.000003,0.107143,2,0.001218
9908489,,,2,10,12,2,10,12,29,0.080974,0.098481,0.000002,0.098485,2,0.001845
9607279,,,17,1,18,17,1,18,46,0.035087,0.037281,0.00004,0.091503,2,0.075874
9907372,,,11,11,22,11,11,22,25,0.094415,0.117765,0.000252,0.12987,2,0.012854
9909461,,,6,3,9,6,3,9,26,0.089588,0.108019,0,0.285714,2,0.006769
9706230,,,33,5,38,33,5,38,37,0.050988,0.058254,0.000642,0.071835,2,0.173619
3256,,,3,4,7,3,4,7,24,0.093197,0.110089,0.000013,0.071429,2,0.00227
6171,,,4,12,16,4,12,16,25,0.095538,0.118376,0.000113,0.1625,2,0.004192
101098,,,3,17,20,3,17,20,25,0.112342,0.14058,0.000046,0.189474,7,0.002744
10209,,,2,8,10,2,8,10,27,0.090902,0.110738,0.000001,0.3,7,0.001876
6146,,,19,15,34,19,15,34,25,0.111812,0.141094,0.000101,0.195187,7,0.0199
9903457,,,4,2,6,4,2,6,32,0.067258,0.080892,0.000047,0.133333,1,0.00396
9131,,,4,11,15,4,11,15,30,0.080581,0.104626,0.000412,0.166667,1,0.002765
4247,,,21,32,53,21,32,53,24,0.119188,0.15263,0.001496,0.129898,7,0.023421
10162,,,4,17,21,4,17,21,24,0.116723,0.141918,0.000078,0.192857,7,0.00407
12019,,,4,24,28,4,24,28,24,0.122207,0.154843,0.000099,0.121693,7,0.00333
9802447,,,21,6,27,21,6,27,29,0.080678,0.096813,0.001589,0.071225,7,0.029572
101099,,,2,26,28,2,26,28,25,0.104619,0.127493,0.000079,0.140212,8,0.001253
9217,,,2,28,30,2,28,30,24,0.112497,0.136176,0.000307,0.154023,8,0.001196
9711236,,,12,6,18,12,6,18,34,0.059174,0.068036,0.000565,0.130719,8,0.009995
12167,,,6,17,23,6,17,23,29,0.081024,0.107463,0.000002,0.249012,8,0.003758
9248,,,2,27,29,2,27,29,29,0.079284,0.110201,0.000274,0.057882,8,0.001276
9908454,,,4,29,33,4,29,33,33,0.063667,0.080725,0.000205,0.070076,8,0.003916
9808437,,,5,4,9,5,4,9,34,0.059254,0.068432,0.000105,0.055556,8,0.003081
101100,,,1,4,5,1,4,5,32,0.067006,0.080889,0,0.25,6,0.001117
8262,,,10,3,13,10,3,13,32,0.066589,0.07941,0.000046,0.141026,6,0.006869
101102,,,3,24,27,3,24,27,20,0.142494,0.168905,0.000996,0.089744,2,0.002995
9161,,,3,22,25,3,22,25,29,0.078583,0.100924,0.000067,0.26,0,0.002061
5136,,,6,12,18,6,12,18,27,0.09424,0.122333,0.000092,0.137255,2,0.004818
9808401,,,12,11,23,12,11,23,32,0.067579,0.087493,0.000102,0.149351,4,0.032684
9607386,,,9,1,10,9,1,10,35,0.055369,0.061319,0.000003,0.1,0,0.0124
9809307,,,39,2,41,39,2,41,39,0.046263,0.051113,0.000005,0.067683,2,0.108312
9911473,,,2,2,4,2,2,4,26,0.091197,0.110786,0.000173,0.25,2,0.003575
4145,,,4,6,10,4,6,10,29,0.079759,0.103005,0.00014,0.133333,2,0.005336
101103,,,3,62,65,3,62,65,26,0.096446,0.129984,0.001979,0.085337,0,0.001986
9708426,,,14,2,16,14,2,16,32,0.064627,0.071762,0.000971,0.208333,0,0.013783
5003,,,5,18,23,5,18,23,32,0.066112,0.078004,0.000346,0.205534,0,0.003089
10252,,,1,8,9,1,8,9,32,0.067101,0.080661,0,0.430556,0,0.000691
9807351,,,1,1,2,1,1,2,35,0.054673,0.059466,0,0,0,0.000691
9904270,,,9,10,19,9,10,19,31,0.071448,0.086823,0.000152,0.22807,0,0.007591
9611415,,,7,2,9,7,2,9,44,0.037737,0.040584,0.000251,0.277778,13,0.011544
9812504,,,9,4,13,9,4,13,33,0.061427,0.069683,0.000133,0.153846,0,0.006781
9609369,,,9,1,10,9,1,10,44,0.037734,0.040509,0.000001,0.211111,13,0.011983
9708207,,,18,2,20,18,2,20,34,0.058703,0.066363,0.000168,0.094737,0,0.017662
9910299,,,3,25,28,3,25,28,29,0.084354,0.109493,0.00111,0.141534,0,0.002084
9706397,,,19,1,20,19,1,20,45,0.036367,0.038863,0.000184,0.136842,0,0.020816
7109,,,1,12,13,1,12,13,31,0.07336,0.092486,0.000928,0.269231,0,0.000691
9906210,,,11,7,18,11,7,18,30,0.072177,0.090581,0.00003,0.303922,0,0.008068
9609256,,,9,1,10,9,1,10,44,0.037734,0.040509,0.00004,0.255556,0,0.006378
9604398,,,9,1,10,9,1,10,43,0.039211,0.042366,0.000416,0.2,0,0.006756
9903389,,,20,11,31,20,11,31,32,0.06716,0.081252,0.001157,0.198925,0,0.018246
9906485,,,8,19,27,8,19,27,30,0.072297,0.091959,0.000111,0.250712,0,0.006209
9905337,,,17,11,28,17,11,28,31,0.070645,0.084663,0.001226,0.154762,0,0.014318
7159,,,2,12,14,2,12,14,31,0.07187,0.089265,0.000048,0.296703,0,0.001265
9910334,,,5,13,18,5,13,18,29,0.08407,0.107044,0.000258,0.091503,0,0.004181
9804224,,,12,2,14,12,2,14,44,0.037736,0.040584,0.000088,0.120879,0,0.007216
9911367,,,2,3,5,2,3,5,44,0.03774,0.040661,0,0.5,0,0.001265
9902348,,,5,8,13,5,8,13,31,0.071645,0.088521,0.000214,0.115385,7,0.003035
9903307,,,3,5,8,3,5,8,38,0.047601,0.051748,0.000217,0.178571,0,0.002021
4046,,,1,12,13,1,12,13,30,0.07315,0.092961,0,0.346154,0,0.000691
9808344,,,5,4,9,5,4,9,37,0.049968,0.054661,0.00009,0.222222,0,0.004909
9803226,,,12,4,16,12,4,16,32,0.065844,0.075956,0.000341,0.133333,0,0.010371
9902430,,,18,2,20,18,2,20,32,0.067136,0.080581,0,0.294737,0,0.018052
5223,,,2,16,18,2,16,18,29,0.083978,0.107214,0.000835,0.153595,0,0.001291
9702376,,,23,1,24,23,1,24,35,0.055371,0.061329,0.000036,0.155797,0,0.022277
3183,,,7,5,12,7,5,12,32,0.066584,0.079325,0.000979,0.045455,13,0.004908
9902327,,,14,10,24,14,10,24,31,0.070645,0.084624,0.000199,0.182971,0,0.010902
9909369,,,6,31,37,6,31,37,28,0.090537,0.117864,0.003362,0.07958,0,0.004101
9809215,,,7,6,13,7,6,13,30,0.074989,0.088339,0.001004,0.217949,0,0.007771
3326,,,1,9,10,1,9,10,30,0.072212,0.090829,0,0.266667,0,0.000691
9906389,,,4,20,24,4,20,24,29,0.075644,0.0981,0.000009,0.221014,0,0.002842
101104,,,1,1,2,1,1,2,40,0.044432,0.049232,0,0,10,0.000871
101105,,,4,65,69,4,65,69,23,0.13066,0.17055,0.001347,0.069054,9,0.002398
9703436,,,51,7,58,51,7,58,32,0.06687,0.080967,0.000545,0.079552,9,0.061598
9705218,,,16,5,21,16,5,21,40,0.044462,0.049998,0.000015,0.22619,11,0.024475
1224,,,5,11,16,5,11,16,23,0.119189,0.142417,0.000029,0.208333,9,0.003499
9903549,,,19,2,21,19,2,21,34,0.059382,0.069573,0.00002,0.102381,9,0.016187
4130,,,10,11,21,10,11,21,24,0.113587,0.138566,0.000832,0.211905,3,0.015048
9711417,,,13,31,44,13,31,44,31,0.072656,0.100295,0.00031,0.049683,4,0.013006
9708272,,,25,7,32,25,7,32,32,0.067129,0.083696,0.000122,0.145161,9,0.031426
7228,,,3,36,39,3,36,39,23,0.124842,0.156804,0.000016,0.134953,9,0.001942
9802305,,,6,26,32,6,26,32,31,0.072027,0.093801,0.000131,0.092742,5,0.007434
3012,,,4,23,27,4,23,27,24,0.113738,0.140497,0.000039,0.159544,9,0.002696
9910341,,,4,7,11,4,7,11,28,0.083409,0.108631,0,0.263636,9,0.002816
9608264,,,6,9,15,6,9,15,33,0.062932,0.074585,0.000004,0.17619,9,0.008073
9702392,,,89,1,90,89,1,90,40,0.044442,0.049446,0.000228,0.12834,9,0.243608
9904354,,,4,2,6,4,2,6,33,0.064334,0.084855,0.000001,0.133333,9,0.002815
9708495,,,14,7,21,14,7,21,32,0.067269,0.084648,0.000037,0.204762,9,0.021385
9707345,,,20,9,29,20,9,29,30,0.075658,0.091689,0.002689,0.073892,11,0.017148
9707477,,,27,27,54,27,27,54,31,0.071684,0.092156,0.000478,0.100978,5,0.034295
9903419,,,10,4,14,10,4,14,32,0.067592,0.084968,0.000016,0.192308,9,0.009718
11363,,,17,15,32,17,15,32,24,0.118425,0.146906,0.008278,0.034274,9,0.011828
9703279,,,86,3,89,86,3,89,41,0.042571,0.04721,0.000109,0.126532,9,0.210312
9609201,,,6,1,7,6,1,7,45,0.036359,0.038777,0,0.309524,9,0.005639
9809525,,,9,13,22,9,13,22,32,0.06788,0.088441,0.000025,0.192641,9,0.00764
7288,,,2,25,27,2,25,27,23,0.119815,0.145888,0.000192,0.145299,9,0.001427
9805205,,,3,3,6,3,3,6,35,0.056606,0.067482,0.000008,0.1,8,0.002384
9612333,,,20,13,33,20,13,33,36,0.053814,0.063645,0.000451,0.049242,6,0.025272
9609511,,,32,10,42,32,10,42,41,0.042631,0.04848,0.000126,0.090012,6,0.089375
6223,,,2,31,33,2,31,33,23,0.120712,0.148719,0.000092,0.035985,6,0.001596
3154,,,46,178,224,46,178,224,22,0.138637,0.184874,0.005205,0.024423,6,0.062622
9707431,,,8,1,9,8,1,9,41,0.042567,0.046999,0.000001,0.236111,6,0.009475
12123,,,5,32,37,5,32,37,23,0.129414,0.165359,0.000226,0.153904,6,0.005466
9904483,,,8,3,11,8,3,11,33,0.06334,0.077788,0.000021,0.163636,6,0.0064
9908508,,,9,9,18,9,9,18,32,0.069045,0.090331,0.000228,0.104575,6,0.006712
10037,,,7,6,13,7,6,13,32,0.068313,0.085317,0.000241,0.108974,6,0.006555
101113,,,4,21,25,4,21,25,23,0.124157,0.163695,0.000123,0.189723,9,0.003855
9908258,,,2,3,5,2,3,5,24,0.104327,0.126086,0,0.5,9,0.001746
9912315,,,8,18,26,8,18,26,23,0.121235,0.149872,0.000252,0.101538,9,0.006493
4101,,,7,34,41,7,34,41,23,0.120568,0.159423,0.000147,0.130488,9,0.006548
9906310,,,15,13,28,15,13,28,26,0.092265,0.114619,0.000037,0.189153,9,0.019265
4107,,,13,16,29,13,16,29,23,0.117385,0.155663,0.000208,0.184615,9,0.011203
4110,,,6,12,18,6,12,18,24,0.120154,0.153777,0.000104,0.216667,9,0.0057
9808304,,,46,19,65,46,19,65,32,0.069064,0.09575,0.000748,0.113221,9,0.092337
5262,,,11,23,34,11,23,34,23,0.114779,0.151524,0.000094,0.180927,9,0.008914
5080,,,16,47,63,16,47,63,23,0.122175,0.164667,0.000237,0.14849,9,0.013381
9804282,,,24,6,30,24,6,30,35,0.056223,0.067247,0.000115,0.136782,9,0.036339
9912429,,,5,34,39,5,34,39,24,0.121251,0.161356,0.00021,0.090418,6,0.004141
9907327,,,4,6,10,4,6,10,37,0.050879,0.058627,0.000003,0.2,11,0.004329
9712418,,,6,4,10,6,4,10,40,0.044462,0.049946,0.000118,0.211111,11,0.004205
9704308,,,4,1,5,4,1,5,42,0.040841,0.044829,0.000004,0.2,11,0.006523
9811365,,,2,5,7,2,5,7,40,0.044469,0.050107,0,0.333333,11,0.001578
9612413,,,12,3,15,12,3,15,41,0.042579,0.04739,0.000084,0.152381,11,0.017687
101116,,,1,5,6,1,5,6,24,0.095318,0.115143,0,0.366667,2,0.000747
5259,,,21,9,30,21,9,30,24,0.100653,0.128968,0.000096,0.122989,2,0.025362
9903206,,,8,8,16,8,8,16,32,0.067385,0.083721,0.000084,0.15,7,0.006041
9706223,,,7,3,10,7,3,10,32,0.067095,0.080914,0.000316,0.055556,7,0.005296
9911534,,,4,6,10,4,6,10,31,0.072372,0.093539,0.000039,0.244444,7,0.003475
9907225,,,5,15,20,5,15,20,32,0.068322,0.088374,0.000091,0.152632,7,0.003605
9809372,,,10,6,16,10,6,16,33,0.063753,0.079148,0.000011,0.1125,7,0.007658
101121,,,1,31,32,1,31,32,23,0.136076,0.174635,0.000008,0.120968,7,0.00131
9712398,,,35,17,52,35,17,52,31,0.072557,0.098717,0.00172,0.107466,7,0.073902
12113,,,2,3,5,2,3,5,23,0.114655,0.131065,0.000002,0.1,7,0.001291
12099,,,3,4,7,3,4,7,24,0.111922,0.131194,0,0.238095,7,0.002485
9808487,,,40,11,51,40,11,51,30,0.077102,0.100523,0.000398,0.127451,7,0.082485
5303,,,11,49,60,11,49,60,23,0.133057,0.17551,0.000949,0.090395,7,0.010467
101122,,,3,19,22,3,19,22,23,0.117538,0.154612,0.000139,0.080087,4,0.002881
9801218,,,7,2,9,7,2,9,35,0.056846,0.067676,0.000011,0.125,6,0.00858
8075,,,1,3,4,1,3,4,32,0.067917,0.08637,0,0.166667,4,0.000732
9902293,,,21,29,50,21,29,50,25,0.100527,0.129396,0.000275,0.121633,2,0.035776
9811211,,,6,9,15,6,9,15,32,0.067607,0.086587,0.000022,0.090476,4,0.010606
8085,,,10,60,70,10,60,70,23,0.126533,0.172673,0.00334,0.090683,9,0.007917
101123,,,1,13,14,1,13,14,24,0.125161,0.157811,0.00008,0.120879,5,0.000637
9911266,,,12,12,24,12,12,24,24,0.106568,0.125552,0.000257,0.121377,5,0.012158
12100,,,16,16,32,16,16,32,23,0.12752,0.161276,0.0006,0.141129,3,0.01485
11143,,,3,25,28,3,25,28,24,0.131814,0.180042,0.000413,0.170635,3,0.001835
6238,,,15,12,27,15,12,27,24,0.106658,0.131761,0.000078,0.138177,3,0.014179
9806289,,,4,3,7,4,3,7,35,0.05677,0.066772,0,0.166667,5,0.004981
9803219,,,16,11,27,16,11,27,33,0.06361,0.080487,0.000268,0.037037,5,0.014165
9702261,,,2,3,5,2,3,5,31,0.069785,0.08063,0.000886,0.1,5,0.003074
9912501,,,3,3,6,3,3,6,32,0.067552,0.083263,0.000007,0.2,11,0.00209
101127,,,4,31,35,4,31,35,25,0.115589,0.147313,0.00027,0.082353,10,0.002808
11026,,,2,27,29,2,27,29,24,0.119469,0.14923,0.000218,0.119458,10,0.001331
5156,,,11,22,33,11,22,33,25,0.103981,0.123426,0.000282,0.226326,12,0.008808
9911454,,,12,33,45,12,33,45,24,0.113574,0.139617,0.001919,0.077778,12,0.017196
9909292,,,17,9,26,17,9,26,30,0.076638,0.095085,0.000075,0.130769,10,0.014859
12221,,,6,25,31,6,25,31,27,0.095532,0.121132,0.000631,0.14086,10,0.004871
9904370,,,15,18,33,15,18,33,29,0.083819,0.104226,0.001905,0.194129,12,0.015184
9712438,,,14,10,24,14,10,24,30,0.075283,0.089457,0.000084,0.126812,10,0.015062
9704249,,,47,8,55,47,8,55,29,0.08125,0.098613,0.078836,0.102694,12,0.095073
3258,,,21,27,48,21,27,48,27,0.09545,0.121244,0.001252,0.100177,10,0.016864
7082,,,7,14,21,7,14,21,27,0.091328,0.115377,0.000141,0.147619,10,0.005156
101131,,,6,5,11,6,5,11,26,0.094047,0.115605,0.000116,0.290909,3,0.004403
3120,,,2,30,32,2,30,32,26,0.096288,0.124821,0.000105,0.086694,0,0.001532
101132,,,11,21,32,11,21,32,25,0.103019,0.123819,0.000165,0.178427,12,0.008029
9708395,,,16,4,20,16,4,20,29,0.080736,0.096822,0.001199,0.102632,12,0.022972
9901239,,,14,15,29,14,15,29,29,0.08152,0.100879,0.00016,0.147783,12,0.012816
9804299,,,11,13,24,11,13,24,29,0.081422,0.100289,0.000112,0.199275,12,0.013903
9810441,,,5,14,19,5,14,19,30,0.076111,0.093304,0.000007,0.24269,12,0.006978
9804298,,,14,10,24,14,10,24,30,0.075969,0.092623,0.000129,0.210145,12,0.020012
9811275,,,29,26,55,29,26,55,30,0.077801,0.10433,0.001104,0.069024,12,0.029763
9709484,,,29,2,31,29,2,31,34,0.060236,0.073067,0.000009,0.129032,12,0.076511
9804462,,,25,9,34,25,9,34,30,0.075485,0.090691,0.000552,0.156863,12,0.033608
9905264,,,15,17,32,15,17,32,24,0.109658,0.13014,0.223715,0.125,12,0.025619
9712369,,,12,6,18,12,6,18,30,0.075858,0.091187,0.000028,0.218954,12,0.021078
9805335,,,30,11,41,30,11,41,31,0.071478,0.087959,0.000168,0.132927,12,0.03527
3165,,,11,22,33,11,22,33,26,0.094455,0.114606,0.000633,0.150568,12,0.008506
