Id,Label,timeset,modularity_class,componentnumber,strongcompnum,clustering
9312222,,,13,0,1612,0.055556
9706288,,,41,0,7779,0.323589
9707290,,,1,0,7779,0.155844
9503314,,,13,0,2560,0.111111
9505214,,,13,0,5207,0.054545
8331,,,13,0,10597,0.108333
9903309,,,41,0,10596,0.123684
9904352,,,13,0,7779,0.075075
9811443,,,41,0,7779,0.090476
9802388,,,41,0,7779,0.275641
9607227,,,41,0,7779,0.238095
9211312,,,41,0,194,0
9409298,,,0,0,10598,0.25
9507285,,,7,0,2222,0
301132,,,13,0,10599,0
203242,,,13,0,10102,0.169516
6183,,,13,0,7779,0.179167
105180,,,13,0,10101,0.127178
9904499,,,13,0,8974,0.095238
9403282,,,4,0,482,0.181818
9411363,,,4,0,1937,0.097222
209069,,,7,0,10601,0
101018,,,7,0,10600,0
9408269,,,13,0,10602,0.015152
9505388,,,7,0,2043,0.361111
9512366,,,13,0,7779,0.155172
9611261,,,41,0,10603,0.333333
9306285,,,41,0,7352,0.309524
9406349,,,41,0,7353,0.309524
9606239,,,41,0,7779,0.131868
9606308,,,41,0,7779,0.333333
9404264,,,41,0,7354,0
9305212,,,41,0,7351,0.190476
9603250,,,0,0,7779,0.152381
9706384,,,0,0,7779,0.160714
9503321,,,0,0,3912,0.033333
9804240,,,2,0,7779,0.070175
9807393,,,0,0,7779,0.162805
9807508,,,0,0,7779,0.097166
9810343,,,0,0,7779,0.202614
9901218,,,0,0,7779,0.192308
9903335,,,0,0,7779,0.295455
9507459,,,9,0,10604,0
9410254,,,9,0,7386,0.071429
9502405,,,9,0,4910,0.044444
9504421,,,9,0,7779,0.083333
9401341,,,9,0,7385,0.25
9404319,,,9,0,7384,0.083333
9308236,,,9,0,1758,0.036364
9405287,,,9,0,2215,0.089286
9403380,,,9,0,3335,0.066667
9408312,,,9,0,3334,0.055556
9511241,,,0,0,10605,0.133333
9404240,,,0,0,2452,0.066667
9407341,,,12,0,2451,0.089286
112200,,,19,0,10606,0.139706
9912521,,,2,0,10607,0.25
302232,,,2,0,10646,0.192308
212300,,,2,0,10645,0.184615
102278,,,2,0,8729,0.170769
201296,,,2,0,8242,0.094609
204004,,,2,0,10615,0.106939
208038,,,2,0,10644,0.121457
212025,,,2,0,10629,0.054057
9512379,,,2,0,3863,0.128571
9402303,,,2,0,5666,0.190476
211374,,,20,0,10657,0.195813
111471,,,20,0,7779,0.281818
208027,,,20,0,10656,0.155971
210318,,,20,0,10653,0.250988
205099,,,20,0,10649,0.186585
207221,,,20,0,10652,0.26087
9911327,,,19,0,7779,0.133523
9210271,,,41,0,2009,0.1
9401242,,,41,0,4169,0.137363
9503252,,,41,0,3229,0.069444
9505274,,,41,0,4176,0.333333
9511297,,,19,0,4175,0.166667
9806214,,,41,0,7779,0.233333
204243,,,20,0,10655,0.139894
110339,,,20,0,7779,0.185897
212343,,,4,0,10670,0.186813
201192,,,4,0,10660,0.083333
206076,,,4,0,10661,0.138177
208073,,,4,0,10669,0.146753
211426,,,4,0,10662,0.192308
203150,,,4,0,10659,0.203252
7005,,,4,0,7779,0.224359
101323,,,4,0,7779,0.245014
102343,,,4,0,7779,0.13321
111157,,,4,0,8230,0.214154
112156,,,4,0,10668,0.16133
202207,,,4,0,10667,0.142857
9910343,,,4,0,10663,0.3
9911316,,,4,0,7779,0.243371
210022,,,4,0,10658,0.333333
110147,,,0,0,10671,0.108108
9149,,,0,0,9249,0.126882
9909291,,,0,0,7779,0.166667
9312233,,,41,0,2949,0.035714
9404336,,,41,0,2946,0.053571
9809505,,,0,0,7779,0.077156
9808448,,,13,0,7779,0.04386
9803407,,,0,0,7779,0.212644
9702358,,,0,0,7779,0.150327
9309241,,,13,0,1374,0.192308
12085,,,0,0,7779,0.154286
105160,,,0,0,7779,0.143981
105292,,,0,0,7779,0.071455
9911362,,,19,0,7779,0.166667
9303243,,,19,0,6534,0.166667
9310288,,,19,0,2620,0
9403205,,,19,0,6533,0
9404249,,,19,0,6522,0.410714
9503438,,,19,0,6532,0
9504318,,,19,0,3265,0.053571
9505444,,,41,0,6156,0
9506295,,,0,0,6531,0.166667
9507345,,,20,0,6530,0.166667
9702275,,,20,0,7779,0.111111
9703334,,,19,0,6529,0.416667
9707428,,,19,0,5494,0.166667
9707536,,,13,0,7779,0.233766
9708210,,,13,0,6528,0.05
9708369,,,13,0,7779,0.228571
9711316,,,19,0,7779,0.051383
9712266,,,19,0,6413,0.25
9712463,,,19,0,7779,0.207143
9802393,,,19,0,7779,0.235294
9804230,,,19,0,7779,0.04902
9804291,,,19,0,7779,0.069853
9804334,,,19,0,6527,0.166667
9805395,,,19,0,7779,0.402778
9806380,,,19,0,7779,0.190909
9807374,,,1,0,6526,0.071895
9810449,,,19,0,7779,0.266667
9811487,,,19,0,6521,0.5
9505417,,,20,0,2267,0.082353
9603240,,,19,0,3909,0.153846
9703441,,,19,0,7779,0.128788
9801339,,,19,0,5163,0.333333
103061,,,9,0,10672,0.25
9039,,,9,0,9788,0.233333
5090,,,9,0,9787,0.285714
9804347,,,9,0,7122,0.121795
9809496,,,0,0,7779,0.124183
9407288,,,0,0,1763,0.063636
9407289,,,0,0,3036,0.078333
9507310,,,0,0,3168,0.057692
9303210,,,0,0,3167,0.083333
9408307,,,0,0,2473,0
9310310,,,18,0,1762,0.144444
9302206,,,0,0,1761,0.030303
9801234,,,13,0,7779,0.194805
9801394,,,41,0,7779,0.089744
9903368,,,0,0,7779,0.333333
9905223,,,0,0,7779,0.095238
9405376,,,13,0,5904,0.005263
9706478,,,13,0,7779,0.2125
9703392,,,4,0,5987,0.035714
9706383,,,4,0,7779,0.188889
9803279,,,13,0,7779,0.057143
9704332,,,41,0,7779,0.077778
9907340,,,3,0,7779,0.029412
9705405,,,41,0,7779,0.122807
9801395,,,13,0,7779,0.062092
9708451,,,13,0,7779,0.134615
4235,,,4,0,7779,0.165
102076,,,19,0,10673,0.244444
3063,,,13,0,7779,0.245455
101291,,,4,0,10675,0.095238
9607240,,,4,0,7779,0.133333
9804392,,,4,0,10674,0.071429
9504321,,,4,0,7779,0.25
9603321,,,41,0,5809,0.111111
9706550,,,4,0,4847,0.111111
9602210,,,4,0,3323,0
9809272,,,19,0,10677,0.216667
9712276,,,19,0,7779,0.134211
9712436,,,20,0,10676,0.333333
9802436,,,19,0,9259,0.25
9501316,,,19,0,5224,0.083333
9507467,,,13,0,5223,0.095238
103190,,,13,0,10678,0.5
2154,,,13,0,7779,0.022876
9807428,,,13,0,6512,0
9811311,,,1,0,7463,0.153846
9908445,,,13,0,7464,0
9409450,,,41,0,10679,0
9904333,,,1,0,8557,0.118182
9806335,,,1,0,6305,0.172727
9806403,,,1,0,7779,0.086453
9901413,,,1,0,7724,0.166667
9412217,,,1,0,4998,0.083333
1051,,,4,0,10685,0.128458
9404287,,,4,0,3810,0.142857
9712505,,,7,0,10684,0.028756
9601212,,,12,0,4140,0.05303
9604281,,,4,0,3760,0.166667
9607238,,,7,0,4877,0.347222
9610213,,,7,0,4879,0.205882
9610535,,,7,0,7779,0.121212
9612206,,,7,0,10683,0.098485
9705393,,,2,0,6774,0.166667
9706399,,,7,0,7207,0.233333
9706400,,,7,0,7779,0.219697
9707382,,,12,0,7779,0.1
9709255,,,7,0,10681,0.097403
9902403,,,7,0,10680,0.190909
9404254,,,4,0,3314,0
9609266,,,4,0,7779,0.220588
9609274,,,4,0,4882,0.209091
108270,,,4,0,10686,0
205008,,,7,0,10687,0.082418
12348,,,4,0,7779,0.098925
107309,,,4,0,8203,0.181818
108055,,,2,0,7779,0.087692
109233,,,7,0,8924,0.052564
10208,,,4,0,7779,0.058614
9912361,,,7,0,7779,0.111111
101004,,,4,0,7779,0.143275
102130,,,12,0,7779,0.195238
10282,,,12,0,8923,0.152381
12010,,,12,0,8922,0.1
101348,,,7,0,7932,0.107143
107045,,,12,0,8918,0.120879
9512262,,,7,0,6470,0.045455
9808352,,,7,0,7422,0
9905562,,,7,0,7779,0.153846
9711218,,,4,0,7779,0.075758
9507207,,,19,0,6432,0.083333
9608447,,,19,0,7779,0.088889
9703242,,,19,0,6430,0
9801342,,,19,0,7779,0.222222
9704266,,,19,0,5214,0.041667
9607311,,,19,0,7779,0.097222
9610427,,,7,0,7779,0.261905
9608470,,,7,0,7779,0.090841
9604426,,,2,0,7779,0.118182
111436,,,20,0,10688,0.2
9017,,,20,0,7779,0.102381
106337,,,20,0,7779,0.232143
9502268,,,20,0,5851,0.089286
9805419,,,20,0,7779,0.090909
6157,,,19,0,7779,0.068548
9811221,,,20,0,7779,0.140351
9811268,,,20,0,7779,0.171053
9053,,,20,0,7779,0.112536
104275,,,20,0,7779,0.141304
9804301,,,20,0,7779,0.134615
301003,,,4,0,10689,0.107843
109102,,,7,0,8218,0.164032
12143,,,7,0,7931,0.087374
9908497,,,7,0,7929,0.133987
109282,,,4,0,8869,0.073846
5233,,,4,0,8219,0.078737
7238,,,7,0,7779,0.12253
107158,,,2,0,7779,0.071053
109146,,,7,0,8220,0.176471
9810546,,,7,0,7779,0.058001
9408393,,,4,0,7779,0.5
9412335,,,4,0,7779,0.4
9912449,,,20,0,10690,0
9209224,,,5,0,3387,0.05
9901436,,,13,0,10691,0
107280,,,1,0,7779,0.236364
9909387,,,1,0,7779,0.164032
9802221,,,13,0,7779,0.094624
9909517,,,12,0,7779,0.189542
9403365,,,7,0,4629,0.2
9506381,,,7,0,4628,0.179487
4203,,,12,0,7779,0.28655
10112,,,12,0,7779,0.236111
12062,,,12,0,7779,0.117967
9801328,,,12,0,7779,0.203297
9902338,,,12,0,7779,0.307018
9911332,,,12,0,7779,0.235714
7292,,,12,0,7779,0.245161
102032,,,4,0,8191,0.115385
110407,,,4,0,8198,0.171795
9903380,,,4,0,8821,0.119048
9911377,,,0,0,10695,0.053571
9608385,,,11,0,10694,0.044444
9908431,,,0,0,10692,0.222222
9406342,,,11,0,10693,0.25
9309282,,,0,0,2969,0
2114,,,0,0,7779,0.181159
4147,,,0,0,7674,0.166667
4228,,,12,0,6969,0.211957
6295,,,0,0,7779,0.266667
7352,,,0,0,7779,0.380952
8017,,,0,0,7779,0.115385
12296,,,12,0,7779,0.192308
101199,,,7,0,7779,0.135484
103036,,,0,0,7779,0.134236
104080,,,0,0,7779,0.180147
108074,,,0,0,7779,0.072704
9407224,,,0,0,6346,0.214286
9505217,,,0,0,6337,0.333333
9511285,,,0,0,6948,0.25
9511461,,,0,0,6275,0.236264
9602411,,,0,0,6317,0.14245
9612207,,,0,0,7779,0.091503
9701399,,,0,0,7779,0.070513
9704323,,,0,0,7779,0.172365
9704400,,,41,0,7779,0.083333
9707427,,,0,0,7779,0.35
9712325,,,0,0,7779,0.160969
9804407,,,0,0,7779,0.183333
9804458,,,0,0,7779,0.175
9805301,,,0,0,7086,0.218182
9809249,,,0,0,7779,0.124467
9809386,,,0,0,7779,0.049451
9809555,,,0,0,7779,0.233333
9901333,,,4,0,7779,0.131579
9904329,,,0,0,7779,0.221675
9905267,,,0,0,7779,0.135714
9905493,,,4,0,7779,0.053571
9905555,,,4,0,7779,0.090805
9906269,,,0,0,7779,0.090909
9906329,,,0,0,7779,0.082011
9908203,,,0,0,7779,0.153846
9908455,,,0,0,7779,0.160526
9909337,,,0,0,7779,0.234403
9910274,,,12,0,7779,0.290476
9910457,,,0,0,7779,0.118391
9911241,,,0,0,7779,0.222222
9911313,,,0,0,7779,0.1875
9912424,,,0,0,7779,0.183404
9912425,,,0,0,7779,0.158081
9705404,,,0,0,7779,0.285714
9197,,,0,0,7779,0.153846
9811488,,,0,0,7089,0.166667
9905425,,,0,0,7779,0.078348
9809479,,,0,0,7779,0.082011
4271,,,4,0,7779,0.126374
9601204,,,0,0,7779,0.123077
9709327,,,0,0,7779,0.131579
9710298,,,0,0,7779,0.145455
7344,,,0,0,9009,0.080049
105161,,,0,0,9010,0.21345
106057,,,0,0,8997,0.128521
106104,,,0,0,8999,0.204268
107102,,,0,0,9003,0.076923
108155,,,0,0,9000,0.195032
108164,,,0,0,8996,0.136364
7105,,,0,0,7779,0.043956
103319,,,0,0,7779,0.174242
9910530,,,0,0,7779,0.154521
9802407,,,19,0,7779,0.167341
9806359,,,19,0,7779,0.152174
9808379,,,19,0,7779,0.185771
9610230,,,0,0,7779,0.164286
9702264,,,0,0,4055,0
9406324,,,41,0,557,0.163636
9809566,,,0,0,7779,0.064103
9812253,,,0,0,7779,0.096154
11376,,,13,0,7779,0.081818
102068,,,0,0,8379,0.115789
103022,,,0,0,7779,0.1
105028,,,0,0,7779,0.073441
105078,,,0,0,9002,0.092105
9405231,,,0,0,5948,0.166667
107189,,,0,0,8994,0.193676
205323,,,0,0,9018,0.145349
9908464,,,7,0,7779,0.044737
106159,,,0,0,7779,0.121951
107206,,,0,0,7779,0.274621
9704437,,,0,0,10698,0.071429
9506225,,,0,0,7090,0.166667
9605442,,,0,0,7091,0.1
9611410,,,0,0,10697,0.083333
9507391,,,0,0,10696,0
9906370,,,0,0,10701,0.093548
9505378,,,0,0,7107,0.180556
9806419,,,0,0,7779,0.070652
9809254,,,0,0,10699,0.061345
9810515,,,0,0,7779,0.146199
9910342,,,0,0,10700,0.189474
9810222,,,0,0,7779,0.177778
9408364,,,9,0,5266,0.098814
9601248,,,9,0,5878,0.136029
9705324,,,0,0,7779,0.096491
9706394,,,0,0,6078,0.092105
9709325,,,0,0,7779,0.159341
9709372,,,0,0,7779,0.105413
9803246,,,0,0,7779,0.203297
9807519,,,0,0,7779,0.2375
9811370,,,0,0,7779,0.222222
9904421,,,0,0,7779,0.14678
211233,,,1,0,10749,0.181287
2004,,,1,0,7779,0.166667
11134,,,1,0,7779,0.263441
12057,,,1,0,7779,0.173645
107212,,,1,0,10105,0.12963
111299,,,1,0,10106,0.152308
201209,,,20,0,10711,0.171341
204270,,,1,0,10704,0.242857
206272,,,1,0,10709,0.151478
208268,,,1,0,10721,0.1
209244,,,1,0,10746,0.028699
210241,,,1,0,10748,0.204545
211147,,,1,0,10746,0.143275
1296,,,19,0,7779,0.092424
9078,,,1,0,10107,0.116923
12052,,,1,0,7779,0.103226
102264,,,1,0,7779,0.118391
103243,,,1,0,7779,0.083669
105236,,,1,0,7779,0.138258
107239,,,1,0,7779,0.125947
109030,,,1,0,7779,0.101569
111089,,,19,0,7779,0.077286
201290,,,19,0,7779,0.106667
202122,,,19,0,7779,0.019141
205246,,,1,0,10113,0.067689
208024,,,19,0,10720,0.065954
203195,,,1,0,10706,0.410256
204086,,,1,0,10708,0.269006
3312,,,20,0,7779,0.164315
102174,,,20,0,7779,0.279202
103215,,,20,0,7779,0.203209
108225,,,20,0,7779,0.140731
110318,,,20,0,10710,0.179924
112360,,,20,0,7779,0.173077
107058,,,20,0,10747,0.202206
9312265,,,1,0,4375,0.071429
9811288,,,1,0,7779,0.186813
9912212,,,1,0,7779,0.233202
9912313,,,1,0,7779,0.143116
2076,,,1,0,7779,0.190476
3045,,,1,0,7779,0.16129
3190,,,1,0,10745,0.082621
3270,,,1,0,7779,0.343137
4035,,,1,0,7779,0.173846
5162,,,1,0,7779,0.323529
7269,,,20,0,7779,0.166667
11216,,,1,0,7779,0.1
12369,,,1,0,7779,0.145513
104186,,,1,0,7779,0.212702
105054,,,1,0,10743,0.191176
105134,,,1,0,10742,0.303571
109080,,,1,0,10734,0.219048
109154,,,1,0,7779,0.216129
109214,,,1,0,7748,0.178947
110002,,,1,0,7779,0.092692
110072,,,1,0,7779,0.173295
110073,,,1,0,7779,0.178571
110136,,,1,0,10723,0.170996
110199,,,1,0,10741,0.267974
110395,,,1,0,10740,0.083333
111233,,,1,0,7779,0.290476
111348,,,1,0,10707,0.316176
112209,,,1,0,9442,0.095238
202209,,,20,0,7779,0.103175
202211,,,1,0,7779,0.093567
203062,,,1,0,10724,0.225369
203118,,,1,0,10108,0.119048
203179,,,1,0,10733,0.2
205044,,,1,0,10728,0.073006
205302,,,1,0,10730,0.4
206026,,,1,0,8594,0.167984
206066,,,1,0,10729,0.230159
208241,,,1,0,10717,0.325758
211012,,,1,0,10719,0.075269
211019,,,1,0,10713,0.179167
212005,,,1,0,10746,0.169591
212265,,,1,0,10746,0.102299
9304256,,,1,0,5709,0.111111
9308290,,,1,0,2912,0.071429
9610322,,,1,0,10703,0.166667
9809562,,,1,0,7779,0.245833
9902416,,,1,0,7779,0.32967
9905208,,,1,0,7779,0.161667
9909420,,,1,0,10702,0.5
9909467,,,1,0,7779,0.168831
9912478,,,1,0,7779,0.17734
12279,,,1,0,7779,0.092885
103272,,,1,0,7779,0.058333
104100,,,1,0,7779,0.110661
110096,,,1,0,7779,0.12963
9603416,,,41,0,5284,0.266667
9909511,,,9,0,10751,0.238095
9703325,,,9,0,10750,0.333333
11033,,,3,0,10752,0.267857
9807422,,,3,0,7779,0.204545
205333,,,1,0,10758,0.026316
3176,,,3,0,10757,0.071429
9709338,,,1,0,10755,0
9809270,,,4,0,7779,0.066667
9902386,,,12,0,10754,0
9911357,,,1,0,10753,0
9807243,,,3,0,7779,0.112648
9809442,,,12,0,7779,0.087912
9901375,,,12,0,7779,0.057692
9912431,,,12,0,7968,0.07971
9502386,,,9,0,4485,0.077778
9710271,,,1,0,7779,0.128788
9801439,,,1,0,7779,0.094771
9803494,,,1,0,6848,0
9404275,,,1,0,5013,0.166667
9412246,,,1,0,5012,0.25
9509360,,,1,0,5014,0.133333
9706453,,,1,0,5420,0.075499
9709323,,,1,0,6499,0.25
9802418,,,1,0,7779,0.115385
9704344,,,11,0,7779,0.15
9807272,,,3,0,10756,0.333333
9508360,,,3,0,4959,0
211433,,,9,0,10761,0.35
9206,,,9,0,7779,0.135632
9312,,,9,0,7779,0.038462
110186,,,9,0,7779,0.156085
206068,,,9,0,10760,0.116059
4226,,,9,0,7779,0.149123
9079,,,9,0,7271,0.333333
9080,,,9,0,7270,0.333333
9081,,,9,0,7779,0.214286
101030,,,9,0,7779,0.109524
108116,,,9,0,7779,0.291667
109213,,,9,0,7779,0.172727
9708435,,,9,0,7779,0.127273
9807302,,,9,0,7779,0.106061
9911260,,,9,0,7779,0.189394
2162,,,9,0,7779,0.154762
8181,,,9,0,7779,0.192105
108134,,,9,0,10759,0.189394
9903375,,,9,0,7779,0.134454
9908247,,,9,0,7779,0.074194
9907433,,,9,0,7023,0
9811366,,,9,0,7779,0.164502
9912337,,,9,0,7779,0
9812442,,,11,0,7779,0.1
9703331,,,41,0,4514,0.166667
9912293,,,0,0,7779,0.090909
9708332,,,41,0,7779,0.067227
9606285,,,0,0,7779,0
9611241,,,13,0,7779,0.333333
9609410,,,19,0,6176,0.108187
9804464,,,19,0,7779,0.1
9901289,,,19,0,7779,0.089744
9907212,,,19,0,7779,0.071429
9708279,,,19,0,7779,0.077778
9712462,,,19,0,7779,0.054545
9803378,,,19,0,7779,0.104396
9711386,,,0,0,7779,0.061749
9912445,,,7,0,10762,0.09798
9806268,,,7,0,7779,0.059744
9708388,,,2,0,7779,0.120879
9806350,,,7,0,7779,0.153171
9601215,,,7,0,7779,0.166667
9610528,,,7,0,5580,0.196429
9805299,,,7,0,7779,0.180556
9812304,,,7,0,7779,0.21645
9812446,,,7,0,7779,0.166667
9510330,,,7,0,5428,0.15
9903439,,,7,0,7779,0.077273
9904255,,,2,0,7779,0.137363
9908374,,,12,0,7779,0.128333
9908519,,,7,0,7779,0.122222
9411379,,,7,0,5427,0.065934
9707543,,,0,0,7779,0.075758
9807527,,,7,0,7779,0.238971
9812382,,,7,0,7779,0.053846
9810441,,,0,0,7779,0.128571
9804298,,,0,0,7779,0.172906
9310299,,,9,0,4654,0.095238
9709495,,,11,0,7779,0.1125
9710225,,,41,0,6044,0.2
9505239,,,41,0,3448,0.17619
9903306,,,4,0,7779,0.176471
9607377,,,7,0,5652,0.034632
9703225,,,7,0,7779,0.090909
9905557,,,7,0,7779,0.164835
9906203,,,7,0,7779,0.166667
9512291,,,7,0,5821,0.107143
9701374,,,7,0,7779,0.181319
9801372,,,4,0,7779,0.059524
9809564,,,12,0,7779,0.214286
9708217,,,7,0,5820,0.15
9901416,,,7,0,7779,0.089474
9308225,,,41,0,9291,0.166667
9211224,,,41,0,6054,0.083333
9512443,,,1,0,10765,0
9402245,,,1,0,10764,0
9410217,,,1,0,10763,0
9602249,,,4,0,6595,0
9703431,,,13,0,7779,0.166667
9406433,,,4,0,5984,0
9703230,,,4,0,7779,0.214286
9710439,,,4,0,7779,0.069048
9711356,,,13,0,7779,0.121324
9403297,,,4,0,1980,0.166667
9503216,,,4,0,3019,0.047692
9507257,,,4,0,4300,0.047794
9508212,,,4,0,7779,0.05
9510412,,,13,0,7779,0.057143
9409332,,,13,0,6083,0
9708250,,,13,0,7779,0.070321
9711283,,,4,0,5926,0.075758
9501377,,,41,0,4065,0.166667
9403248,,,4,0,547,0.085714
9407370,,,4,0,555,0.261905
9304239,,,4,0,548,0.138889
9204203,,,41,0,544,0
9408248,,,2,0,1410,0.106884
11006,,,13,0,7779,0.166667
104103,,,20,0,7779,0.125889
106060,,,13,0,7779,0.197368
9404210,,,13,0,7618,0.2
9154,,,20,0,7779,0.1625
9401290,,,41,0,4520,0.089286
9708269,,,41,0,7779,0.142857
9709375,,,13,0,7779,0.116667
9901346,,,41,0,7779,0.108333
9906283,,,41,0,7779,0.064935
1219,,,13,0,7779,0.1
211307,,,19,0,10766,0.178571
204265,,,19,0,7779,0.099415
1163,,,20,0,7779,0.12253
2002,,,19,0,7779,0.309524
2086,,,19,0,7779,0.296537
4032,,,19,0,7779,0.134384
6103,,,19,0,7779,0.176471
6260,,,19,0,7779,0.141026
7033,,,19,0,7779,0.084559
7185,,,19,0,7779,0.197581
7186,,,19,0,7779,0.247253
8138,,,19,0,7779,0.153846
8263,,,19,0,7779,0.366013
9083,,,19,0,7779,0.083333
9266,,,19,0,7779,0.326923
11048,,,20,0,7779,0.164286
11310,,,20,0,7779,0.123123
12194,,,19,0,7779,0.295238
12291,,,19,0,7779,0.280952
12317,,,19,0,7779,0.083333
101244,,,19,0,7779,0.025862
102125,,,19,0,7779,0.256158
102246,,,19,0,7779,0.073529
103192,,,19,0,7779,0.236923
104148,,,19,0,7779,0.294872
104228,,,19,0,7779,0.125253
105319,,,19,0,7779,0.194444
107215,,,19,0,7779,0.2
107263,,,20,0,7779,0.5
107297,,,20,0,7779,0.093333
108050,,,20,0,7779,0.285714
108064,,,19,0,7779,0.098151
109118,,,1,0,7779,0.092391
110161,,,20,0,7779,0.157895
111176,,,19,0,7779,0.123932
111326,,,19,0,7779,0.173333
112158,,,19,0,7779,0.211905
201107,,,19,0,7779,0.148352
9302261,,,19,0,2676,0.05
9307359,,,1,0,7563,0
9602204,,,19,0,4259,0.5
9604341,,,19,0,7562,0.266667
9604400,,,19,0,7779,0.090909
9608354,,,19,0,7779,0.428571
9610399,,,19,0,6935,0.244444
9703241,,,19,0,7779,0.169516
9706378,,,19,0,7779,0.242647
9709337,,,19,0,7779,0
9711249,,,19,0,7779,0.131868
9712284,,,19,0,7779,0.157895
9805398,,,19,0,6812,0.2
9805467,,,19,0,7779,0.212121
9808343,,,19,0,7560,0
9809503,,,19,0,7779,0.162562
9809563,,,19,0,6813,0.2
9809598,,,19,0,7779,0.102564
9810456,,,19,0,7779,0.106061
9811446,,,19,0,7779,0.125
9812441,,,19,0,7779,0.21978
9901236,,,19,0,7779,0.147436
9902413,,,19,0,7559,0
9902462,,,19,0,7779,0.086154
9907290,,,1,0,7779,0.125
9907398,,,19,0,7779,0.144444
9908335,,,19,0,6748,0
9908396,,,1,0,7779,0.069231
9909308,,,20,0,7779,0.339286
9910383,,,19,0,7779,0.066667
9911366,,,19,0,7779,0.352632
9912215,,,19,0,7779,0.232575
9308289,,,4,0,868,0.111111
9207266,,,4,0,458,0.129167
9210213,,,4,0,854,0.2
210118,,,4,0,10780,0.133333
203159,,,4,0,9161,0.118391
207351,,,4,0,10779,0.100985
207364,,,4,0,10769,0.076484
1254,,,4,0,10768,0.190476
6182,,,4,0,7779,0.1
103009,,,4,0,9531,0.209091
203031,,,4,0,9426,0.059116
205281,,,4,0,9533,0.099715
9602410,,,0,0,7779,0.141026
9606290,,,13,0,7779,0.2
9607345,,,4,0,7779,0.233333
7053,,,4,0,7779,0.042105
8117,,,13,0,7779,0.17957
9711489,,,13,0,7779,0.107143
202039,,,13,0,8971,0.165517
202083,,,13,0,9160,0.178571
202084,,,13,0,9159,0.319444
9806451,,,4,0,7779,0.173077
4136,,,4,0,7779,0.147059
5060,,,4,0,7779,0.180147
203210,,,19,0,10778,0.03219
9702342,,,4,0,5995,0.188889
9710442,,,4,0,7779,0.291667
9711474,,,4,0,7779,0.321429
9809551,,,9,0,7239,0
9706488,,,9,0,6680,0.1
9509297,,,0,0,4559,0.222222
9701230,,,9,0,6679,0.125
9503461,,,11,0,3248,0.084046
9508209,,,11,0,4163,0.109524
9812379,,,0,0,10781,0.2
9809527,,,0,0,7779,0.152778
9811508,,,0,0,7779,0.111111
9703295,,,0,0,7779,0.071429
9404224,,,2,0,10782,0.166667
9310266,,,2,0,6673,0.1
106105,,,2,0,10784,0.222222
101224,,,2,0,7779,0.02997
9807394,,,2,0,10783,0.15
1329,,,2,0,7539,0.118182
2133,,,9,0,7779,0.137363
6121,,,2,0,7779,0.204545
7305,,,2,0,7779,0.152632
8306,,,2,0,7779,0.133846
9607385,,,2,0,7779,0.1
9610315,,,2,0,3763,0.228571
9708488,,,2,0,7295,0.050725
9710290,,,2,0,7779,0.2
9712508,,,2,0,7779,0.208128
9802346,,,2,0,7518,0.190476
9803225,,,2,0,7294,0.169872
9808305,,,2,0,7779,0.153846
9811484,,,2,0,7779,0.15
9902393,,,2,0,7779,0.175824
9904477,,,2,0,7779,0.207527
9905334,,,9,0,7779,0.25
9905410,,,2,0,7779,0.114719
9906205,,,2,0,7779,0.209559
9906409,,,2,0,7779,0.288538
9908260,,,2,0,7779,0.153623
9908275,,,2,0,7779,0.5
9908336,,,12,0,7779,0.183468
9908355,,,2,0,7779,0.190883
9908526,,,9,0,7779,0.230769
9909253,,,2,0,7779,0.1
9909442,,,9,0,7779,0.321429
9910256,,,2,0,7779,0.242424
9911373,,,2,0,7779,0.089286
9912289,,,2,0,7779,0.092593
9912379,,,2,0,7779,0.146589
9805416,,,2,0,7779,0.05803
9806381,,,2,0,7779,0.073529
9806378,,,19,0,7779,0.166667
9912538,,,2,0,7779,0.111111
9806496,,,19,0,7779,0.205882
9809207,,,19,0,7779,0.138095
9911418,,,19,0,7779,0.160131
9605237,,,13,0,4410,0.153846
9903452,,,19,0,7779,0.081818
9703413,,,3,0,334,0.077778
9510225,,,41,0,302,0
9612482,,,13,0,10790,0.232143
9407392,,,13,0,10787,0.071429
9504291,,,13,0,10786,0.25
9605309,,,13,0,10785,0.5
9605364,,,13,0,10789,0.333333
9605378,,,13,0,10788,0.285714
103185,,,1,0,10791,0.095238
9809227,,,1,0,9450,0.095238
9810452,,,1,0,9451,0.095588
9301275,,,1,0,4588,0.166667
9301284,,,1,0,4587,0.125
9402256,,,1,0,4581,0.145455
9712377,,,1,0,7285,0.214286
9410329,,,1,0,7284,0.188889
9805463,,,2,0,7286,0.145455
9809233,,,1,0,9449,0.5
9612407,,,12,0,10792,0
9604245,,,12,0,7636,0
9603278,,,9,0,7779,0.121795
9912548,,,9,0,7779,0.089226
9805357,,,9,0,7779,0.159341
9805500,,,9,0,7779,0.06294
9908377,,,9,0,7779,0.285714
9908470,,,9,0,7779,0.277778
9911339,,,9,0,7103,0.047619
9310372,,,0,0,6791,0.05
9612374,,,9,0,7779,0.136842
9801418,,,9,0,7779,0.147619
9803312,,,9,0,7779,0.166667
9804281,,,9,0,7779,0.126154
9807395,,,9,0,6790,0.071429
9807453,,,9,0,7779,0.133333
9808280,,,9,0,7779,0.217391
